"CityName","TownName","VilCode","VilName","NesatAndHaitang","Megi"
"台北市","大同區","6300600-016","蓬萊里",0,0
"台北市","大同區","6300600-017","國順里",0,0
"台北市","大同區","6300600-018","國慶里",0,0
"台北市","大同區","6300600-019","揚雅里",0,0
"台北市","大同區","6300600-020","斯文里",0,0
"台北市","大同區","6300600-021","鄰江里",0,0
"台北市","大同區","6300600-022","至聖里",0,0
"台北市","大同區","6300600-024","老師里",0,0
"台北市","大同區","6300600-025","重慶里",36,36
"台北市","大同區","6300600-026","保安里",0,0
"台北市","萬華區","6300700-001","福星里",238,265
"台北市","萬華區","6300700-002","萬壽里",117,528
"台北市","萬華區","6300700-003","西門里",157,516
"台北市","萬華區","6300700-004","新起里",233,259
"台北市","萬華區","6300700-005","菜園里",269,633
"台北市","萬華區","6300700-006","青山里",131,366
"台北市","萬華區","6300700-007","富民里",232,294
"台北市","萬華區","6300700-008","福音里",148,148
"台北市","萬華區","6300700-009","仁德里",83,83
"台北市","萬華區","6300700-010","富福里",0,0
"台北市","萬華區","6300700-011","頂碩里",271,776
"台北市","萬華區","6300700-012","雙園里",235,204
"台北市","萬華區","6300700-013","新忠里",0,0
"台北市","萬華區","6300700-014","新和里",0,0
"台北市","萬華區","6300700-015","糖廍里",237,372
"台北市","萬華區","6300700-016","和平里",254,324
"台北市","萬華區","6300700-017","綠堤里",103,103
"台北市","萬華區","6300700-018","華江里",135,552
"台北市","萬華區","6300700-019","柳鄉里",124,618
"台北市","萬華區","6300700-020","日善里",0,0
"台北市","萬華區","6300700-021","新安里",100,350
"台北市","萬華區","6300700-022","忠德里",90,90
"台北市","萬華區","6300700-023","孝德里",48,48
"台北市","萬華區","6300700-024","和德里",143,684
"台北市","萬華區","6300700-025","錦德里",166,385
"台北市","萬華區","6300700-026","全德里",0,0
"台北市","萬華區","6300700-027","保德里",0,0
"台北市","萬華區","6300700-028","銘德里",88,343
"台北市","萬華區","6300700-029","榮德里",82,363
"台北市","萬華區","6300700-030","壽德里",92,277
"台北市","萬華區","6300700-031","興德里",80,399
"台北市","萬華區","6300700-032","華中里",100,223
"台北市","萬華區","6300700-033","日祥里",0,0
"台北市","萬華區","6300700-034","忠貞里",0,0
"台北市","萬華區","6300700-035","凌霄里",0,0
"台北市","萬華區","6300700-036","騰雲里",0,0
"台北市","文山區","6300800-001","景行里",0,0
"台北市","文山區","6300800-002","景東里",0,0
"台北市","文山區","6300800-003","景美里",80,107
"台北市","文山區","6300800-004","景慶里",18,18
"台北市","文山區","6300800-005","景仁里",0,0
"台北市","文山區","6300800-006","景華里",0,0
"台北市","文山區","6300800-007","萬有里",0,0
"台北市","文山區","6300800-008","萬祥里",0,0
"台北市","文山區","6300800-009","萬隆里",0,0
"台北市","文山區","6300800-010","萬年里",0,0
"台北市","文山區","6300800-011","萬和里",0,0
"台北市","文山區","6300800-012","萬盛里",0,0
"台北市","文山區","6300800-013","興豐里",25,25
"台北市","文山區","6300800-014","興光里",0,0
"台北市","文山區","6300800-015","興家里",0,0
"台北市","文山區","6300800-016","興得里",151,151
"台北市","文山區","6300800-017","興業里",0,0
"台北市","文山區","6300800-018","興安里",129,228
"台北市","文山區","6300800-019","興福里",118,338
"台北市","文山區","6300800-020","興旺里",0,0
"台北市","文山區","6300800-021","興泰里",0,0
"台北市","文山區","6300800-022","興昌里",112,257
"台北市","文山區","6300800-023","試院里",0,0
"台北市","文山區","6300800-024","華興里",172,172
"台北市","文山區","6300800-025","明義里",3,3
"台北市","文山區","6300800-026","明興里",0,0
"台北市","文山區","6300800-027","木柵里",0,0
"台北市","文山區","6300800-028","木新里",0,0
"台北市","文山區","6300800-029","順興里",0,0
"台北市","文山區","6300800-030","樟林里",115,823
"台北市","文山區","6300800-031","樟新里",0,0
"台北市","文山區","6300800-032","樟腳里",0,0
"台北市","文山區","6300800-033","萬芳里",0,0
"台北市","文山區","6300800-034","博嘉里",2,2
"台北市","文山區","6300800-035","萬興里",0,0
"台北市","文山區","6300800-036","指南里",419,1179
"台北市","文山區","6300800-037","老泉里",341,341
"台北市","文山區","6300800-038","忠順里",0,0
"台北市","文山區","6300800-039","萬美里",0,0
"台北市","文山區","6300800-040","政大里",203,497
"台北市","文山區","6300800-041","樟文里",0,0
"台北市","文山區","6300800-042","興邦里",0,0
"台北市","文山區","6300800-043","樟樹里",54,54
"台北市","南港區","6300900-001","南港里",0,0
"台北市","南港區","6300900-002","中南里",0,0
"台北市","南港區","6300900-003","新富里",57,57
"台北市","南港區","6300900-004","三重里",32,32
"台北市","南港區","6300900-005","東新里",0,0
"台北市","南港區","6300900-006","新光里",313,590
"台北市","南港區","6300900-007","東明里",0,0
"台北市","南港區","6300900-008","西新里",255,1518
"台北市","南港區","6300900-009","玉成里",209,600
"台北市","南港區","6300900-010","合成里",159,159
"台北市","南港區","6300900-011","成福里",131,533
"台北市","南港區","6300900-012","萬福里",78,78
"台北市","南港區","6300900-013","鴻福里",73,73
"台北市","南港區","6300900-014","百福里",0,0
"台北市","南港區","6300900-015","聯成里",98,173
"台北市","南港區","6300900-016","舊莊里",373,1958
"台北市","南港區","6300900-017","中研里",206,206
"台北市","南港區","6300900-018","九如里",357,2485
"台北市","南港區","6300900-019","仁福里",0,0
"台北市","南港區","6300900-020","重陽里",0,0
"台北市","內湖區","6301000-001","西湖里",0,0
"台北市","內湖區","6301000-002","西康里",321,4595
"台北市","內湖區","6301000-003","西安里",297,1940
"台北市","內湖區","6301000-005","港墘里",0,0
"台北市","內湖區","6301000-006","港都里",0,0
"台北市","內湖區","6301000-007","港富里",62,62
"台北市","內湖區","6301000-008","港華里",0,0
"台北市","內湖區","6301000-009","內湖里",0,0
"台北市","內湖區","6301000-010","湖濱里",0,0
"台北市","內湖區","6301000-011","紫星里",0,0
"台北市","內湖區","6301000-012","大湖里",319,6330
"台北市","內湖區","6301000-013","金龍里",0,0
"台北市","內湖區","6301000-014","金瑞里",7,7
"台北市","內湖區","6301000-015","碧山里",365,594
"台北市","內湖區","6301000-016","紫雲里",19,19
"台北市","內湖區","6301000-017","清白里",130,460
"台北市","內湖區","6301000-018","葫洲里",137,522
"台北市","內湖區","6301000-019","紫陽里",0,0
"台北市","內湖區","6301000-020","瑞陽里",0,0
"台北市","內湖區","6301000-021","瑞光里",0,0
"台北市","內湖區","6301000-022","五分里",152,697
"台北市","內湖區","6301000-023","東湖里",148,617
"台北市","內湖區","6301000-024","樂康里",0,0
"台北市","內湖區","6301000-025","內溝里",365,450
"台北市","內湖區","6301000-026","週美里",0,0
"台北市","內湖區","6301000-027","行善里",0,0
"台北市","內湖區","6301000-028","石潭里",49,49
"台北市","內湖區","6301000-029","湖興里",290,303
"台北市","內湖區","6301000-030","湖元里",137,327
"台北市","內湖區","6301000-031","安湖里",145,579
"台北市","內湖區","6301000-032","秀湖里",126,876
"台北市","內湖區","6301000-033","安泰里",1,1
"台北市","內湖區","6301000-034","金湖里",8,8
"台北市","內湖區","6301000-035","康寧里",145,352
"台北市","內湖區","6301000-036","明湖里",0,0
"台北市","內湖區","6301000-037","蘆洲里",199,698
"台北市","內湖區","6301000-038","麗山里",0,0
"台北市","內湖區","6301000-039","寶湖里",62,62
"台北市","內湖區","6301000-040","南湖里",80,328
"台北市","士林區","6301100-001","仁勇里",0,0
"台北市","士林區","6301100-002","義信里",69,69
"台北市","士林區","6301100-003","福林里",283,283
"台北市","士林區","6301100-004","福德里",0,0
"台北市","士林區","6301100-005","福志里",22,22
"台北市","士林區","6301100-006","舊佳里",23,23
"台北市","士林區","6301100-007","福佳里",124,421
"台北市","士林區","6301100-008","後港里",98,438
"台北市","士林區","6301100-009","福中里",140,580
"台北市","士林區","6301100-010","前港里",0,0
"台北市","士林區","6301100-011","百齡里",75,75
"台北市","士林區","6301100-012","承德里",0,0
"台北市","士林區","6301100-013","福華里",0,0
"台北市","士林區","6301100-014","明勝里",0,0
"台北市","士林區","6301100-015","福順里",123,1638
"台北市","士林區","6301100-016","富光里",133,768
"台北市","士林區","6301100-017","葫蘆里",99,580
"台北市","士林區","6301100-018","葫東里",248,564
"台北市","士林區","6301100-019","社子里",208,896
"台北市","士林區","6301100-020","社新里",315,1598
"台北市","士林區","6301100-021","社園里",145,262
"台北市","士林區","6301100-022","永倫里",224,1240
"台北市","士林區","6301100-023","福安里",166,1395
"台北市","士林區","6301100-024","富洲里",279,343
"台北市","士林區","6301100-025","岩山里",89,497
"台北市","士林區","6301100-026","名山里",101,927
"台北市","士林區","6301100-027","德行里",122,370
"台北市","士林區","6301100-028","德華里",109,402
"台北市","士林區","6301100-029","聖山里",144,553
"台北市","士林區","6301100-030","忠誠里",122,522
"台北市","士林區","6301100-031","芝山里",100,1088
"台北市","士林區","6301100-032","東山里",138,557
"台北市","士林區","6301100-033","三玉里",157,196
"台北市","士林區","6301100-034","蘭雅里",170,853
"台北市","士林區","6301100-035","蘭興里",148,422
"台北市","士林區","6301100-036","天福里",53,53
"台北市","士林區","6301100-037","天祿里",147,543
"台北市","士林區","6301100-038","天壽里",152,829
"台北市","士林區","6301100-039","天和里",152,1440
"台北市","士林區","6301100-040","天山里",143,718
"台北市","士林區","6301100-041","天玉里",115,745
"台北市","士林區","6301100-042","天母里",117,598
"台北市","士林區","6301100-043","永福里",171,497
"台北市","士林區","6301100-044","公館里",180,752
"台北市","士林區","6301100-045","新安里",50,725
"台北市","士林區","6301100-046","陽明里",97,1901
"台北市","士林區","6301100-047","菁山里",105,1368
"台北市","士林區","6301100-048","平等里",227,915
"台北市","士林區","6301100-049","溪山里",300,803
"台北市","士林區","6301100-050","翠山里",53,639
"台北市","士林區","6301100-051","臨溪里",302,1167
"台北市","北投區","6301200-001","建民里",105,696
"台北市","北投區","6301200-002","文林里",150,633
"台北市","北投區","6301200-003","石牌里",147,253
"台北市","北投區","6301200-004","福興里",147,630
"台北市","北投區","6301200-005","榮光里",148,664
"台北市","北投區","6301200-006","榮華里",139,962
"台北市","北投區","6301200-007","裕民里",98,1250
"台北市","北投區","6301200-008","振華里",137,779
"台北市","北投區","6301200-009","永和里",284,2330
"台北市","北投區","6301200-010","永欣里",145,1387
"台北市","北投區","6301200-011","永明里",154,325
"台北市","北投區","6301200-012","東華里",183,960
"台北市","北投區","6301200-013","吉利里",152,1030
"台北市","北投區","6301200-014","吉慶里",148,687
"台北市","北投區","6301200-015","尊賢里",179,1074
"台北市","北投區","6301200-016","立賢里",154,636
"台北市","北投區","6301200-017","立農里",99,1640
"台北市","北投區","6301200-018","八仙里",279,1269
"台北市","北投區","6301200-019","洲美里",250,440
"台北市","北投區","6301200-020","奇岩里",354,1925
"台北市","北投區","6301200-021","清江里",111,111
"台北市","北投區","6301200-022","中央里",58,58
"台北市","北投區","6301200-023","長安里",279,985
"台北市","北投區","6301200-024","大同里",117,989
"台北市","北投區","6301200-025","溫泉里",152,1541
"台北市","北投區","6301200-026","林泉里",330,2500
"台北市","北投區","6301200-027","中心里",300,2948
"台北市","北投區","6301200-028","中庸里",89,932
"台北市","北投區","6301200-029","開明里",161,1835
"台北市","北投區","6301200-030","中和里",160,160
"台北市","北投區","6301200-031","智仁里",157,376
"台北市","北投區","6301200-032","秀山里",134,134
"台北市","北投區","6301200-033","文化里",100,700
"台北市","北投區","6301200-034","豐年里",239,955
"台北市","北投區","6301200-035","稻香里",144,879
"台北市","北投區","6301200-036","桃源里",119,139
"台北市","北投區","6301200-037","一德里",304,1260
"台北市","北投區","6301200-038","關渡里",212,1101
"台北市","北投區","6301200-039","泉源里",303,1952
"台北市","北投區","6301200-040","湖山里",272,1392
"台北市","北投區","6301200-041","大屯里",247,1017
"台北市","北投區","6301200-042","湖田里",217,466
"高雄市","鹽埕區","6400100-001","藍橋里",16,272
"高雄市","鹽埕區","6400100-002","慈愛里",0,0
"高雄市","鹽埕區","6400100-003","博愛里",0,0
"高雄市","鹽埕區","6400100-004","壽星里",0,0
"高雄市","鹽埕區","6400100-005","中山里",0,0
"高雄市","鹽埕區","6400100-006","教仁里",0,0
"高雄市","鹽埕區","6400100-007","新樂里",0,0
"高雄市","鹽埕區","6400100-008","中原里",0,0
"高雄市","鹽埕區","6400100-009","光明里",0,0
"高雄市","鹽埕區","6400100-010","育仁里",0,0
"高雄市","鹽埕區","6400100-011","河濱里",0,0
"高雄市","鹽埕區","6400100-012","沙地里",0,0
"高雄市","鹽埕區","6400100-013","南端里",0,0
"高雄市","鹽埕區","6400100-014","港都里",0,0
"高雄市","鹽埕區","6400100-015","江西里",0,0
"高雄市","鹽埕區","6400100-016","新豐里",0,0
"高雄市","鹽埕區","6400100-017","府北里",0,0
"高雄市","鹽埕區","6400100-018","陸橋里",0,0
"高雄市","鹽埕區","6400100-019","瀨南里",0,0
"高雄市","鹽埕區","6400100-020","新化里",0,0
"高雄市","鹽埕區","6400100-021","江南里",0,0
"高雄市","鼓山區","6400200-001","鼓峰里",4,86
"高雄市","鼓山區","6400200-002","雄峰里",5,1015
"高雄市","鼓山區","6400200-003","前峰里",2,4
"高雄市","鼓山區","6400200-004","光榮里",0,0
"高雄市","鼓山區","6400200-005","民族里",12,36
"高雄市","鼓山區","6400200-006","內惟里",13,1088
"高雄市","鼓山區","6400200-007","建國里",1,761
"高雄市","鼓山區","6400200-008","忠正里",1,676
"高雄市","鼓山區","6400200-009","自強里",11,725
"高雄市","鼓山區","6400200-010","龍井里",11,1208
"高雄市","鼓山區","6400200-011","正德里",1,2136
"高雄市","鼓山區","6400200-012","平和里",0,0
"高雄市","鼓山區","6400200-013","民強里",0,0
"高雄市","鼓山區","6400200-014","厚生里",1,324
"高雄市","鼓山區","6400200-015","龍子里",34,34
"高雄市","鼓山區","6400200-016","龍水里",0,0
"高雄市","鼓山區","6400200-017","明誠里",127,712
"高雄市","鼓山區","6400200-018","華豐里",2,337
"高雄市","鼓山區","6400200-019","裕興里",3,670
"高雄市","鼓山區","6400200-020","裕豐里",2,151
"高雄市","鼓山區","6400200-021","鼓岩里",0,0
"高雄市","鼓山區","6400200-022","樹德里",0,0
"高雄市","鼓山區","6400200-023","寶樹里",0,0
"高雄市","鼓山區","6400200-024","興宗里",0,0
"高雄市","鼓山區","6400200-025","光化里",0,0
"高雄市","鼓山區","6400200-026","山下里",0,0
"高雄市","鼓山區","6400200-027","河邊里",0,0
"高雄市","鼓山區","6400200-028","綠川里",0,0
"高雄市","鼓山區","6400200-029","登山里",7,9
"高雄市","鼓山區","6400200-030","峰南里",11,18
"高雄市","鼓山區","6400200-031","麗興里",16,562
"高雄市","鼓山區","6400200-032","新民里",9,38
"高雄市","鼓山區","6400200-033","延平里",12,386
"高雄市","鼓山區","6400200-034","維生里",11,536
"高雄市","鼓山區","6400200-035","惠安里",17,402
"高雄市","鼓山區","6400200-036","壽山里",13,512
"高雄市","鼓山區","6400200-037","哨船頭里",17,576
"高雄市","鼓山區","6400200-038","桃源里",28,609
"高雄市","左營區","6400300-001","進學里",15,54
"高雄市","左營區","6400300-002","尾西里",0,0
"高雄市","左營區","6400300-003","頂北里",8,33
"高雄市","左營區","6400300-004","中北里",10,262
"高雄市","左營區","6400300-005","中南里",8,178
"高雄市","左營區","6400300-006","廟東里",8,244
"高雄市","左營區","6400300-007","廟北里",7,517
"高雄市","左營區","6400300-008","尾南里",6,244
"高雄市","左營區","6400300-009","尾北里",1,1100
"高雄市","左營區","6400300-011","屏山里",0,0
"高雄市","左營區","6400300-012","祥和里",48,487
"高雄市","左營區","6400300-013","永清里",16,333
"高雄市","左營區","6400300-015","莒光里",0,0
"高雄市","左營區","6400300-016","光輝里",0,0
"高雄市","左營區","6400300-017","合群里",3,1083
"高雄市","左營區","6400300-019","明建里",12,229
"高雄市","左營區","6400300-021","頂西里",12,753
"高雄市","左營區","6400300-022","聖后里",8,400
"高雄市","左營區","6400300-023","聖西里",9,262
"高雄市","左營區","6400300-024","聖南里",8,122
"高雄市","左營區","6400300-025","城南里",9,185
"高雄市","左營區","6400300-026","路東里",0,0
"高雄市","左營區","6400300-027","廍北里",9,441
"高雄市","左營區","6400300-028","廍南里",10,245
"高雄市","左營區","6400300-029","埤西里",1,1
"高雄市","左營區","6400300-030","埤北里",12,602
"高雄市","左營區","6400300-031","埤東里",9,802
"高雄市","左營區","6400300-032","海勝里",4,794
"高雄市","左營區","6400300-034","崇實里",5,1504
"高雄市","左營區","6400300-035","自助里",9,34
"高雄市","左營區","6400300-036","果貿里",1,32
"高雄市","左營區","6400300-037","果惠里",0,0
"高雄市","左營區","6400300-038","果峰里",10,10
"高雄市","左營區","6400300-039","新下里",30,1355
"高雄市","左營區","6400300-040","新上里",1156,1457
"高雄市","左營區","6400300-041","新中里",0,0
"高雄市","左營區","6400300-042","新光里",35,538
"高雄市","左營區","6400300-043","菜公里",1,1
"高雄市","左營區","6400300-044","福山里",571,571
"高雄市","楠梓區","6400400-001","清豐里",1651,744
"高雄市","楠梓區","6400400-002","東寧里",3,555
"高雄市","楠梓區","6400400-003","五常里",9,862
"高雄市","楠梓區","6400400-004","享平里",2,243
"高雄市","楠梓區","6400400-005","中陽里",1,738
"高雄市","楠梓區","6400400-006","惠楠里",2,138
"高雄市","楠梓區","6400400-007","惠民里",76,1828
"高雄市","楠梓區","6400400-008","惠豐里",122,1721
"高雄市","楠梓區","6400400-009","錦屏里",7,425
"高雄市","楠梓區","6400400-010","玉屏里",15,625
"高雄市","楠梓區","6400400-011","金田里",316,1626
"高雄市","楠梓區","6400400-012","稔田里",22,520
"高雄市","楠梓區","6400400-013","瑞屏里",3,378
"高雄市","楠梓區","6400400-014","翠屏里",131,131
"高雄市","楠梓區","6400400-015","宏南里",5,114
