"CityName","TownName","VilCode","VilName","NesatAndHaitang","Megi"
"台北市","信義區","6300200-032","六合里",210,235
"台北市","信義區","6300200-033","泰和里",151,171
"台北市","信義區","6300200-034","景聯里",65,84
"台北市","信義區","6300200-035","景勤里",94,139
"台北市","信義區","6300200-036","雙和里",91,132
"台北市","信義區","6300200-037","嘉興里",35,32
"台北市","信義區","6300200-038","黎順里",126,174
"台北市","信義區","6300200-039","黎平里",193,577
"台北市","信義區","6300200-040","黎忠里",158,254
"台北市","信義區","6300200-041","黎安里",216,227
"台北市","大安區","6300300-001","德安里",20,22
"台北市","大安區","6300300-002","仁慈里",13,16
"台北市","大安區","6300300-003","和安里",10,12
"台北市","大安區","6300300-004","民炤里",29,33
"台北市","大安區","6300300-005","仁愛里",15,22
"台北市","大安區","6300300-006","義村里",10,20
"台北市","大安區","6300300-007","民輝里",11,27
"台北市","大安區","6300300-008","昌隆里",17,23
"台北市","大安區","6300300-009","誠安里",20,21
"台北市","大安區","6300300-010","光武里",21,25
"台北市","大安區","6300300-011","龍坡里",14,19
"台北市","大安區","6300300-012","龍泉里",32,38
"台北市","大安區","6300300-013","古風里",28,150
"台北市","大安區","6300300-014","古莊里",39,75
"台北市","大安區","6300300-015","龍安里",53,111
"台北市","大安區","6300300-016","錦安里",9,11
"台北市","大安區","6300300-017","福住里",20,22
"台北市","大安區","6300300-018","永康里",22,22
"台北市","大安區","6300300-019","光明里",18,23
"台北市","大安區","6300300-020","錦泰里",34,43
"台北市","大安區","6300300-021","錦華里",26,28
"台北市","大安區","6300300-022","龍圖里",15,32
"台北市","大安區","6300300-023","新龍里",25,34
"台北市","大安區","6300300-026","龍陣里",18,31
"台北市","大安區","6300300-027","龍雲里",10,12
"台北市","大安區","6300300-028","龍生里",11,20
"台北市","大安區","6300300-029","住安里",49,54
"台北市","大安區","6300300-030","義安里",85,136
"台北市","大安區","6300300-031","通化里",41,100
"台北市","大安區","6300300-032","通安里",10,20
"台北市","大安區","6300300-033","臨江里",17,47
"台北市","大安區","6300300-034","法治里",20,21
"台北市","大安區","6300300-035","全安里",21,23
"台北市","大安區","6300300-036","群賢里",15,21
"台北市","大安區","6300300-037","群英里",23,27
"台北市","大安區","6300300-038","虎嘯里",23,45
"台北市","大安區","6300300-039","臥龍里",15,34
"台北市","大安區","6300300-040","龍淵里",49,64
"台北市","大安區","6300300-041","龍門里",14,30
"台北市","大安區","6300300-043","大學里",122,265
"台北市","大安區","6300300-044","芳和里",18,42
"台北市","大安區","6300300-046","黎元里",17,29
"台北市","大安區","6300300-047","黎孝里",39,40
"台北市","大安區","6300300-048","黎和里",89,222
"台北市","大安區","6300300-049","建安里",12,15
"台北市","大安區","6300300-050","建倫里",20,22
"台北市","大安區","6300300-051","敦安里",54,56
"台北市","大安區","6300300-052","正聲里",22,22
"台北市","大安區","6300300-053","敦煌里",53,88
"台北市","大安區","6300300-054","華聲里",32,40
"台北市","大安區","6300300-055","車層里",38,48
"台北市","大安區","6300300-056","光信里",14,34
"台北市","大安區","6300300-057","學府里",72,234
"台北市","中山區","6300400-001","正守里",55,117
"台北市","中山區","6300400-002","正義里",68,126
"台北市","中山區","6300400-003","正得里",65,159
"台北市","中山區","6300400-004","民安里",141,249
"台北市","中山區","6300400-005","康樂里",52,87
"台北市","中山區","6300400-006","中山里",263,421
"台北市","中山區","6300400-007","聚盛里",86,289
"台北市","中山區","6300400-008","集英里",32,46
"台北市","中山區","6300400-009","聚葉里",94,128
"台北市","中山區","6300400-010","恆安里",39,62
"台北市","中山區","6300400-011","晴光里",50,107
"台北市","中山區","6300400-012","圓山里",108,120
"台北市","中山區","6300400-013","劍潭里",149,218
"台北市","中山區","6300400-014","大直里",39,61
"台北市","中山區","6300400-015","成功里",44,70
"台北市","中山區","6300400-016","永安里",46,70
"台北市","中山區","6300400-017","大佳里",226,96
"台北市","中山區","6300400-018","新喜里",59,54
"台北市","中山區","6300400-019","新庄里",24,27
"台北市","中山區","6300400-020","新福里",67,214
"台北市","中山區","6300400-021","松江里",66,155
"台北市","中山區","6300400-022","新生里",66,186
"台北市","中山區","6300400-023","中庄里",30,50
"台北市","中山區","6300400-024","行政里",36,39
"台北市","中山區","6300400-025","行仁里",33,56
"台北市","中山區","6300400-026","行孝里",27,34
"台北市","中山區","6300400-027","下埤里",55,143
"台北市","中山區","6300400-028","江寧里",47,104
"台北市","中山區","6300400-029","江山里",33,45
"台北市","中山區","6300400-030","中吉里",26,47
"台北市","中山區","6300400-031","中原里",27,35
"台北市","中山區","6300400-032","興亞里",90,122
"台北市","中山區","6300400-033","中央里",27,38
"台北市","中山區","6300400-034","朱馥里",96,146
"台北市","中山區","6300400-035","龍洲里",26,36
"台北市","中山區","6300400-036","朱園里",65,144
"台北市","中山區","6300400-037","埤頭里",56,84
"台北市","中山區","6300400-038","朱崙里",39,55
"台北市","中山區","6300400-039","力行里",79,125
"台北市","中山區","6300400-040","復華里",43,75
"台北市","中山區","6300400-041","金泰里",39,64
"台北市","中山區","6300400-042","北安里",71,225
"台北市","中正區","6300500-001","水源里",41,62
"台北市","中正區","6300500-002","富水里",106,123
"台北市","中正區","6300500-003","文盛里",17,23
"台北市","中正區","6300500-004","林興里",29,62
"台北市","中正區","6300500-005","河堤里",9,10
"台北市","中正區","6300500-006","頂東里",20,61
"台北市","中正區","6300500-007","網溪里",12,13
"台北市","中正區","6300500-008","板溪里",19,28
"台北市","中正區","6300500-009","螢圃里",16,33
"台北市","中正區","6300500-010","螢雪里",28,47
"台北市","中正區","6300500-011","永功里",31,90
"台北市","中正區","6300500-012","永昌里",32,95
"台北市","中正區","6300500-013","龍興里",44,58
"台北市","中正區","6300500-014","忠勤里",99,619
"台北市","中正區","6300500-015","廈安里",13,25
"台北市","中正區","6300500-016","愛國里",30,66
"台北市","中正區","6300500-017","南門里",43,41
"台北市","中正區","6300500-018","龍光里",12,20
"台北市","中正區","6300500-019","南福里",151,193
"台北市","中正區","6300500-020","龍福里",18,33
"台北市","中正區","6300500-021","新營里",24,44
"台北市","中正區","6300500-022","建國里",81,116
"台北市","中正區","6300500-023","光復里",55,264
"台北市","中正區","6300500-024","黎明里",48,237
"台北市","中正區","6300500-025","梅花里",7,7
"台北市","中正區","6300500-026","幸福里",9,10
"台北市","中正區","6300500-027","幸市里",14,25
"台北市","中正區","6300500-028","東門里",8,9
"台北市","中正區","6300500-029","文北里",16,47
"台北市","中正區","6300500-030","文祥里",23,95
"台北市","中正區","6300500-031","三愛里",13,17
"台北市","大同區","6300600-001","玉泉里",134,221
"台北市","大同區","6300600-002","建明里",103,196
"台北市","大同區","6300600-003","建功里",142,183
"台北市","大同區","6300600-004","建泰里",78,176
"台北市","大同區","6300600-005","永樂里",84,206
"台北市","大同區","6300600-006","朝陽里",151,206
"台北市","大同區","6300600-007","星明里",120,159
"台北市","大同區","6300600-008","光能里",108,135
"台北市","大同區","6300600-009","大有里",151,182
"台北市","大同區","6300600-010","延平里",71,124
"台北市","大同區","6300600-011","雙連里",90,113
"台北市","大同區","6300600-012","南芳里",114,312
"台北市","大同區","6300600-013","民權里",55,96
"台北市","大同區","6300600-014","景星里",49,65
"台北市","大同區","6300600-015","隆和里",43,75
"台北市","大同區","6300600-016","蓬萊里",96,124
"台北市","大同區","6300600-017","國順里",74,121
"台北市","大同區","6300600-018","國慶里",64,121
"台北市","大同區","6300600-019","揚雅里",71,181
"台北市","大同區","6300600-020","斯文里",58,130
"台北市","大同區","6300600-021","鄰江里",62,101
"台北市","大同區","6300600-022","至聖里",79,245
"台北市","大同區","6300600-024","老師里",58,89
"台北市","大同區","6300600-025","重慶里",69,119
"台北市","大同區","6300600-026","保安里",47,116
"台北市","萬華區","6300700-001","福星里",155,185
"台北市","萬華區","6300700-002","萬壽里",74,195
"台北市","萬華區","6300700-003","西門里",86,202
"台北市","萬華區","6300700-004","新起里",154,176
"台北市","萬華區","6300700-005","菜園里",209,605
"台北市","萬華區","6300700-006","青山里",157,498
"台北市","萬華區","6300700-007","富民里",200,265
"台北市","萬華區","6300700-008","福音里",77,113
"台北市","萬華區","6300700-009","仁德里",132,144
"台北市","萬華區","6300700-010","富福里",69,135
"台北市","萬華區","6300700-011","頂碩里",290,847
"台北市","萬華區","6300700-012","雙園里",153,183
"台北市","萬華區","6300700-013","新忠里",41,87
"台北市","萬華區","6300700-014","新和里",62,87
"台北市","萬華區","6300700-015","糖廍里",179,241
"台北市","萬華區","6300700-016","和平里",207,430
"台北市","萬華區","6300700-017","綠堤里",83,138
"台北市","萬華區","6300700-018","華江里",89,293
"台北市","萬華區","6300700-019","柳鄉里",157,538
"台北市","萬華區","6300700-020","日善里",48,90
"台北市","萬華區","6300700-021","新安里",78,209
"台北市","萬華區","6300700-022","忠德里",76,118
"台北市","萬華區","6300700-023","孝德里",41,86
"台北市","萬華區","6300700-024","和德里",82,298
"台北市","萬華區","6300700-025","錦德里",92,201
"台北市","萬華區","6300700-026","全德里",56,156
"台北市","萬華區","6300700-027","保德里",35,79
"台北市","萬華區","6300700-028","銘德里",84,222
"台北市","萬華區","6300700-029","榮德里",47,127
"台北市","萬華區","6300700-030","壽德里",89,204
"台北市","萬華區","6300700-031","興德里",78,223
"台北市","萬華區","6300700-032","華中里",81,186
"台北市","萬華區","6300700-033","日祥里",58,100
"台北市","萬華區","6300700-034","忠貞里",58,129
"台北市","萬華區","6300700-035","凌霄里",46,128
"台北市","萬華區","6300700-036","騰雲里",38,77
"台北市","文山區","6300800-001","景行里",18,48
"台北市","文山區","6300800-002","景東里",31,100
"台北市","文山區","6300800-003","景美里",55,119
"台北市","文山區","6300800-004","景慶里",73,162
"台北市","文山區","6300800-005","景仁里",21,73
"台北市","文山區","6300800-006","景華里",38,68
"台北市","文山區","6300800-007","萬有里",39,59
"台北市","文山區","6300800-008","萬祥里",45,67
"台北市","文山區","6300800-009","萬隆里",17,54
"台北市","文山區","6300800-010","萬年里",17,50
"台北市","文山區","6300800-011","萬和里",25,26
"台北市","文山區","6300800-012","萬盛里",62,125
"台北市","文山區","6300800-013","興豐里",19,27
"台北市","文山區","6300800-014","興光里",18,22
"台北市","文山區","6300800-015","興家里",32,96
"台北市","文山區","6300800-016","興得里",122,180
"台北市","文山區","6300800-017","興業里",17,44
"台北市","文山區","6300800-018","興安里",66,146
"台北市","文山區","6300800-019","興福里",59,154
"台北市","文山區","6300800-020","興旺里",83,137
"台北市","文山區","6300800-021","興泰里",13,17
"台北市","文山區","6300800-022","興昌里",51,124
"台北市","文山區","6300800-023","試院里",22,48
"台北市","文山區","6300800-024","華興里",179,382
"台北市","文山區","6300800-025","明義里",24,56
"台北市","文山區","6300800-026","明興里",20,35
"台北市","文山區","6300800-027","木柵里",64,129
"台北市","文山區","6300800-028","木新里",123,389
"台北市","文山區","6300800-029","順興里",28,80
"台北市","文山區","6300800-030","樟林里",59,496
"台北市","文山區","6300800-031","樟新里",10,39
"台北市","文山區","6300800-032","樟腳里",10,36
"台北市","文山區","6300800-033","萬芳里",24,69
"台北市","文山區","6300800-034","博嘉里",163,261
"台北市","文山區","6300800-035","萬興里",32,86
"台北市","文山區","6300800-036","指南里",494,1078
"台北市","文山區","6300800-037","老泉里",278,296
"台北市","文山區","6300800-038","忠順里",16,20
"台北市","文山區","6300800-039","萬美里",18,65
"台北市","文山區","6300800-040","政大里",203,497
"台北市","文山區","6300800-041","樟文里",38,101
"台北市","文山區","6300800-042","興邦里",25,22
"台北市","文山區","6300800-043","樟樹里",39,70
"台北市","南港區","6300900-001","南港里",142,256
"台北市","南港區","6300900-002","中南里",63,123
"台北市","南港區","6300900-003","新富里",64,82
"台北市","南港區","6300900-004","三重里",73,109
"台北市","南港區","6300900-005","東新里",91,259
"台北市","南港區","6300900-006","新光里",222,430
"台北市","南港區","6300900-007","東明里",32,31
"台北市","南港區","6300900-008","西新里",211,944
"台北市","南港區","6300900-009","玉成里",214,521
"台北市","南港區","6300900-010","合成里",142,233
"台北市","南港區","6300900-011","成福里",118,323
"台北市","南港區","6300900-012","萬福里",56,70
"台北市","南港區","6300900-013","鴻福里",55,79
"台北市","南港區","6300900-014","百福里",67,93
"台北市","南港區","6300900-015","聯成里",60,99
"台北市","南港區","6300900-016","舊莊里",382,1697
"台北市","南港區","6300900-017","中研里",230,424
"台北市","南港區","6300900-018","九如里",361,1822
"台北市","南港區","6300900-019","仁福里",30,28
"台北市","南港區","6300900-020","重陽里",64,83
"台北市","內湖區","6301000-001","西湖里",36,65
"台北市","內湖區","6301000-002","西康里",423,3151
"台北市","內湖區","6301000-003","西安里",219,1094
"台北市","內湖區","6301000-005","港墘里",43,161
"台北市","內湖區","6301000-006","港都里",27,89
"台北市","內湖區","6301000-007","港富里",57,124
"台北市","內湖區","6301000-008","港華里",83,126
"台北市","內湖區","6301000-009","內湖里",40,128
"台北市","內湖區","6301000-010","湖濱里",37,140
"台北市","內湖區","6301000-011","紫星里",45,148
"台北市","內湖區","6301000-012","大湖里",450,4125
"台北市","內湖區","6301000-013","金龍里",31,125
"台北市","內湖區","6301000-014","金瑞里",59,126
"台北市","內湖區","6301000-015","碧山里",252,570
"台北市","內湖區","6301000-016","紫雲里",46,109
"台北市","內湖區","6301000-017","清白里",104,303
"台北市","內湖區","6301000-018","葫洲里",90,291
"台北市","內湖區","6301000-019","紫陽里",35,97
"台北市","內湖區","6301000-020","瑞陽里",35,72
"台北市","內湖區","6301000-021","瑞光里",38,84
"台北市","內湖區","6301000-022","五分里",190,591
"台北市","內湖區","6301000-023","東湖里",87,334
"台北市","內湖區","6301000-024","樂康里",77,267
"台北市","內湖區","6301000-025","內溝里",277,554
"台北市","內湖區","6301000-026","週美里",86,264
"台北市","內湖區","6301000-027","行善里",49,169
"台北市","內湖區","6301000-028","石潭里",82,160
"台北市","內湖區","6301000-029","湖興里",245,418
"台北市","內湖區","6301000-030","湖元里",87,255
"台北市","內湖區","6301000-031","安湖里",92,331
"台北市","內湖區","6301000-032","秀湖里",59,380
"台北市","內湖區","6301000-033","安泰里",58,144
"台北市","內湖區","6301000-034","金湖里",112,203
"台北市","內湖區","6301000-035","康寧里",77,267
"台北市","內湖區","6301000-036","明湖里",51,176
"台北市","內湖區","6301000-037","蘆洲里",152,426
"台北市","內湖區","6301000-038","麗山里",26,68
"台北市","內湖區","6301000-039","寶湖里",134,322
"台北市","內湖區","6301000-040","南湖里",57,217
"台北市","士林區","6301100-001","仁勇里",70,257
"台北市","士林區","6301100-002","義信里",84,256
"台北市","士林區","6301100-003","福林里",225,355
"台北市","士林區","6301100-004","福德里",74,330
"台北市","士林區","6301100-005","福志里",76,336
"台北市","士林區","6301100-006","舊佳里",115,423
"台北市","士林區","6301100-007","福佳里",151,735
"台北市","士林區","6301100-008","後港里",89,549
"台北市","士林區","6301100-009","福中里",84,333
"台北市","士林區","6301100-010","前港里",73,346
"台北市","士林區","6301100-011","百齡里",100,359
"台北市","士林區","6301100-012","承德里",76,321
"台北市","士林區","6301100-013","福華里",84,333
"台北市","士林區","6301100-014","明勝里",84,335
"台北市","士林區","6301100-015","福順里",158,1157
"台北市","士林區","6301100-016","富光里",147,777
"台北市","士林區","6301100-017","葫蘆里",115,644
"台北市","士林區","6301100-018","葫東里",194,598
"台北市","士林區","6301100-019","社子里",171,880
"台北市","士林區","6301100-020","社新里",254,1378
"台北市","士林區","6301100-021","社園里",154,710
"台北市","士林區","6301100-022","永倫里",215,1151
"台北市","士林區","6301100-023","福安里",167,1027
"台北市","士林區","6301100-024","富洲里",211,468
"台北市","士林區","6301100-025","岩山里",73,406
"台北市","士林區","6301100-026","名山里",86,578
"台北市","士林區","6301100-027","德行里",107,410
"台北市","士林區","6301100-028","德華里",120,446
"台北市","士林區","6301100-029","聖山里",96,384
"台北市","士林區","6301100-030","忠誠里",135,507
"台北市","士林區","6301100-031","芝山里",88,604
"台北市","士林區","6301100-032","東山里",83,333
"台北市","士林區","6301100-033","三玉里",104,359
"台北市","士林區","6301100-034","蘭雅里",181,921
"台北市","士林區","6301100-035","蘭興里",134,498
"台北市","士林區","6301100-036","天福里",95,318
"台北市","士林區","6301100-037","天祿里",104,397
"台北市","士林區","6301100-038","天壽里",100,425
"台北市","士林區","6301100-039","天和里",148,1109
"台北市","士林區","6301100-040","天山里",87,373
"台北市","士林區","6301100-041","天玉里",93,610
"台北市","士林區","6301100-042","天母里",102,549
"台北市","士林區","6301100-043","永福里",145,418
"台北市","士林區","6301100-044","公館里",181,796
"台北市","士林區","6301100-045","新安里",88,536
"台北市","士林區","6301100-046","陽明里",175,1511
"台北市","士林區","6301100-047","菁山里",149,1088
"台北市","士林區","6301100-048","平等里",205,769
"台北市","士林區","6301100-049","溪山里",259,678
"台北市","士林區","6301100-050","翠山里",73,478
"台北市","士林區","6301100-051","臨溪里",252,1023
"台北市","北投區","6301200-001","建民里",138,606
"台北市","北投區","6301200-002","文林里",150,607
"台北市","北投區","6301200-003","石牌里",146,520
"台北市","北投區","6301200-004","福興里",147,623
"台北市","北投區","6301200-005","榮光里",146,675
"台北市","北投區","6301200-006","榮華里",145,744
"台北市","北投區","6301200-007","裕民里",127,832
"台北市","北投區","6301200-008","振華里",144,708
"台北市","北投區","6301200-009","永和里",230,1704
"台北市","北投區","6301200-010","永欣里",137,950
"台北市","北投區","6301200-011","永明里",150,564
"台北市","北投區","6301200-012","東華里",154,592
"台北市","北投區","6301200-013","吉利里",140,853
"台北市","北投區","6301200-014","吉慶里",149,564
"台北市","北投區","6301200-015","尊賢里",152,610
"台北市","北投區","6301200-016","立賢里",149,566
"台北市","北投區","6301200-017","立農里",120,926
"台北市","北投區","6301200-018","八仙里",245,1245
"台北市","北投區","6301200-019","洲美里",181,416
"台北市","北投區","6301200-020","奇岩里",314,1704
"台北市","北投區","6301200-021","清江里",146,438
"台北市","北投區","6301200-022","中央里",134,494
"台北市","北投區","6301200-023","長安里",236,857
"台北市","北投區","6301200-024","大同里",138,782
"台北市","北投區","6301200-025","溫泉里",200,1440
"台北市","北投區","6301200-026","林泉里",291,2077
"台北市","北投區","6301200-027","中心里",263,2117
"台北市","北投區","6301200-028","中庸里",138,733
"台北市","北投區","6301200-029","開明里",190,1549
"台北市","北投區","6301200-030","中和里",174,384
"台北市","北投區","6301200-031","智仁里",160,522
"台北市","北投區","6301200-032","秀山里",184,433
"台北市","北投區","6301200-033","文化里",126,555
"台北市","北投區","6301200-034","豐年里",197,733
"台北市","北投區","6301200-035","稻香里",176,1048
"台北市","北投區","6301200-036","桃源里",167,566
"台北市","北投區","6301200-037","一德里",285,1502
"台北市","北投區","6301200-038","關渡里",212,1035
"台北市","北投區","6301200-039","泉源里",269,1546
"台北市","北投區","6301200-040","湖山里",243,1176
"台北市","北投區","6301200-041","大屯里",212,800
"台北市","北投區","6301200-042","湖田里",183,421
"高雄市","鹽埕區","6400100-001","藍橋里",47,329
"高雄市","鹽埕區","6400100-002","慈愛里",0,32
"高雄市","鹽埕區","6400100-003","博愛里",0,30
"高雄市","鹽埕區","6400100-004","壽星里",0,33
"高雄市","鹽埕區","6400100-005","中山里",0,18
"高雄市","鹽埕區","6400100-006","教仁里",0,35
"高雄市","鹽埕區","6400100-007","新樂里",0,30
"高雄市","鹽埕區","6400100-008","中原里",0,18
"高雄市","鹽埕區","6400100-009","光明里",0,19
"高雄市","鹽埕區","6400100-010","育仁里",0,19
"高雄市","鹽埕區","6400100-011","河濱里",1,44
"高雄市","鹽埕區","6400100-012","沙地里",0,32
"高雄市","鹽埕區","6400100-013","南端里",0,17
"高雄市","鹽埕區","6400100-014","港都里",0,19
"高雄市","鹽埕區","6400100-015","江西里",0,29
"高雄市","鹽埕區","6400100-016","新豐里",0,18
"高雄市","鹽埕區","6400100-017","府北里",6,75
"高雄市","鹽埕區","6400100-018","陸橋里",0,17
"高雄市","鹽埕區","6400100-019","瀨南里",9,133
"高雄市","鹽埕區","6400100-020","新化里",0,32
"高雄市","鹽埕區","6400100-021","江南里",0,19
"高雄市","鼓山區","6400200-001","鼓峰里",2,22
"高雄市","鼓山區","6400200-002","雄峰里",11,659
"高雄市","鼓山區","6400200-003","前峰里",26,299
"高雄市","鼓山區","6400200-004","光榮里",3,68
"高雄市","鼓山區","6400200-005","民族里",5,65
"高雄市","鼓山區","6400200-006","內惟里",7,483
"高雄市","鼓山區","6400200-007","建國里",8,484
"高雄市","鼓山區","6400200-008","忠正里",3,445
"高雄市","鼓山區","6400200-009","自強里",29,743
"高雄市","鼓山區","6400200-010","龍井里",28,877
"高雄市","鼓山區","6400200-011","正德里",166,2197
"高雄市","鼓山區","6400200-012","平和里",2,74
"高雄市","鼓山區","6400200-013","民強里",2,62
"高雄市","鼓山區","6400200-014","厚生里",3,148
"高雄市","鼓山區","6400200-015","龍子里",91,385
"高雄市","鼓山區","6400200-016","龍水里",170,416
"高雄市","鼓山區","6400200-017","明誠里",101,415
"高雄市","鼓山區","6400200-018","華豐里",24,451
"高雄市","鼓山區","6400200-019","裕興里",3,176
"高雄市","鼓山區","6400200-020","裕豐里",8,215
"高雄市","鼓山區","6400200-021","鼓岩里",2,68
"高雄市","鼓山區","6400200-022","樹德里",16,84
"高雄市","鼓山區","6400200-023","寶樹里",3,77
"高雄市","鼓山區","6400200-024","興宗里",2,18
"高雄市","鼓山區","6400200-025","光化里",2,48
"高雄市","鼓山區","6400200-026","山下里",2,19
"高雄市","鼓山區","6400200-027","河邊里",10,49
"高雄市","鼓山區","6400200-028","綠川里",2,18
"高雄市","鼓山區","6400200-029","登山里",9,111
"高雄市","鼓山區","6400200-030","峰南里",19,199
"高雄市","鼓山區","6400200-031","麗興里",12,368
"高雄市","鼓山區","6400200-032","新民里",9,210
"高雄市","鼓山區","6400200-033","延平里",10,303
"高雄市","鼓山區","6400200-034","維生里",15,389
"高雄市","鼓山區","6400200-035","惠安里",15,283
"高雄市","鼓山區","6400200-036","壽山里",15,369
"高雄市","鼓山區","6400200-037","哨船頭里",27,424
"高雄市","鼓山區","6400200-038","桃源里",40,569
"高雄市","左營區","6400300-001","進學里",10,222
"高雄市","左營區","6400300-002","尾西里",9,234
"高雄市","左營區","6400300-003","頂北里",34,193
"高雄市","左營區","6400300-004","中北里",8,131
"高雄市","左營區","6400300-005","中南里",8,147
"高雄市","左營區","6400300-006","廟東里",8,113
"高雄市","左營區","6400300-007","廟北里",21,417
"高雄市","左營區","6400300-008","尾南里",19,262
"高雄市","左營區","6400300-009","尾北里",31,728
"高雄市","左營區","6400300-011","屏山里",17,167
"高雄市","左營區","6400300-012","祥和里",78,501
"高雄市","左營區","6400300-013","永清里",23,312
"高雄市","左營區","6400300-015","莒光里",8,178
"高雄市","左營區","6400300-016","光輝里",27,228
"高雄市","左營區","6400300-017","合群里",54,781
"高雄市","左營區","6400300-019","明建里",45,268
"高雄市","左營區","6400300-021","頂西里",14,370
"高雄市","左營區","6400300-022","聖后里",14,240
"高雄市","左營區","6400300-023","聖西里",9,223
"高雄市","左營區","6400300-024","聖南里",10,171
"高雄市","左營區","6400300-025","城南里",8,125
"高雄市","左營區","6400300-026","路東里",7,73
"高雄市","左營區","6400300-027","廍北里",12,296
"高雄市","左營區","6400300-028","廍南里",8,136
"高雄市","左營區","6400300-029","埤西里",6,131
"高雄市","左營區","6400300-030","埤北里",12,352
"高雄市","左營區","6400300-031","埤東里",23,550
"高雄市","左營區","6400300-032","海勝里",20,534
"高雄市","左營區","6400300-034","崇實里",54,1244
"高雄市","左營區","6400300-035","自助里",8,93
"高雄市","左營區","6400300-036","果貿里",6,110
"高雄市","左營區","6400300-037","果惠里",5,18
"高雄市","左營區","6400300-038","果峰里",6,18
"高雄市","左營區","6400300-039","新下里",179,1048
"高雄市","左營區","6400300-040","新上里",1021,990
"高雄市","左營區","6400300-041","新中里",25,180
"高雄市","左營區","6400300-042","新光里",314,805
"高雄市","左營區","6400300-043","菜公里",542,519
"高雄市","左營區","6400300-044","福山里",631,715
"高雄市","楠梓區","6400400-001","清豐里",1414,1015
"高雄市","楠梓區","6400400-002","東寧里",12,425
"高雄市","楠梓區","6400400-003","五常里",64,554
"高雄市","楠梓區","6400400-004","享平里",4,85
"高雄市","楠梓區","6400400-005","中陽里",3,260
"高雄市","楠梓區","6400400-006","惠楠里",4,81
"高雄市","楠梓區","6400400-007","惠民里",137,1686
"高雄市","楠梓區","6400400-008","惠豐里",131,1479
"高雄市","楠梓區","6400400-009","錦屏里",17,379
"高雄市","楠梓區","6400400-010","玉屏里",48,601
"高雄市","楠梓區","6400400-011","金田里",498,2239
"高雄市","楠梓區","6400400-012","稔田里",57,584
"高雄市","楠梓區","6400400-013","瑞屏里",6,439
"高雄市","楠梓區","6400400-014","翠屏里",238,565
"高雄市","楠梓區","6400400-015","宏南里",10,306
