"CityName","TownName","VilCode","VilName","NesatAndHaitang","Megi"
"台北市","中正區","6300500-028","東門里",0,0
"台北市","中正區","6300500-029","文北里",0,0
"台北市","中正區","6300500-030","文祥里",0,0
"台北市","中正區","6300500-031","三愛里",0,0
"台北市","大同區","6300600-001","玉泉里",70.0916042861829,127
"台北市","大同區","6300600-002","建明里",41.6026350159303,113.630247334456
"台北市","大同區","6300600-003","建功里",112.246917489133,85.0042649512692
"台北市","大同區","6300600-004","建泰里",13.3220852052985,95.9823041735739
"台北市","大同區","6300600-005","永樂里",19.7354673934379,115.251886906536
"台北市","大同區","6300600-006","朝陽里",69.6821926392729,70.0948756772811
"台北市","大同區","6300600-007","星明里",32,32
"台北市","大同區","6300600-008","光能里",59.3528052823261,47.9353844451725
"台北市","大同區","6300600-009","大有里",105.116380756044,114.990572487426
"台北市","大同區","6300600-010","延平里",21.0523147197162,79
"台北市","大同區","6300600-011","雙連里",0,0
"台北市","大同區","6300600-012","南芳里",39.6186728034039,149.105228673642
"台北市","大同區","6300600-013","民權里",1,1
"台北市","大同區","6300600-014","景星里",0,0
"台北市","大同區","6300600-015","隆和里",0,0
"台北市","大同區","6300600-016","蓬萊里",0,0
"台北市","大同區","6300600-017","國順里",114.401718433758,128.680513868445
"台北市","大同區","6300600-018","國慶里",0,0
"台北市","大同區","6300600-019","揚雅里",0,0
"台北市","大同區","6300600-020","斯文里",0,0
"台北市","大同區","6300600-021","鄰江里",0,0
"台北市","大同區","6300600-022","至聖里",0,0
"台北市","大同區","6300600-024","老師里",0,0
"台北市","大同區","6300600-025","重慶里",36,36
"台北市","大同區","6300600-026","保安里",0,0
"台北市","萬華區","6300700-001","福星里",100.75429509099,124.760720860984
"台北市","萬華區","6300700-002","萬壽里",12.7457132820522,80.4565146796896
"台北市","萬華區","6300700-003","西門里",16.008037628351,67.7469018861087
"台北市","萬華區","6300700-004","新起里",172.397229992016,145.93157354531
"台北市","萬華區","6300700-005","菜園里",121.794727867,335.970166205749
"台北市","萬華區","6300700-006","青山里",71.2139985581823,366
"台北市","萬華區","6300700-007","富民里",80.6418626801686,138.12495344236
"台北市","萬華區","6300700-008","福音里",57.8007920472872,66.136593376197
"台北市","萬華區","6300700-009","仁德里",83,83
"台北市","萬華區","6300700-010","富福里",0,0
"台北市","萬華區","6300700-011","頂碩里",252.140725056067,633.634858260419
"台北市","萬華區","6300700-012","雙園里",73.1209067272332,81.6050742405636
"台北市","萬華區","6300700-013","新忠里",0,0
"台北市","萬華區","6300700-014","新和里",0,0
"台北市","萬華區","6300700-015","糖廍里",77.8342961615952,150.640941377622
"台北市","萬華區","6300700-016","和平里",145.145783708004,221.061333671658
"台北市","萬華區","6300700-017","綠堤里",62.9921327267035,83.1370898880376
"台北市","萬華區","6300700-018","華江里",279.791333372481,270.508394665592
"台北市","萬華區","6300700-019","柳鄉里",66.7050098419328,332.779062095108
"台北市","萬華區","6300700-020","日善里",0,0
"台北市","萬華區","6300700-021","新安里",38.3296136200737,272.469939139647
"台北市","萬華區","6300700-022","忠德里",59.796296207173,87.6207887379627
"台北市","萬華區","6300700-023","孝德里",10.1168168122048,48
"台北市","萬華區","6300700-024","和德里",62.8409828976867,294.014056865583
"台北市","萬華區","6300700-025","錦德里",18.2402999519608,59.411622817168
"台北市","萬華區","6300700-026","全德里",0,0
"台北市","萬華區","6300700-027","保德里",0,0
"台北市","萬華區","6300700-028","銘德里",30.1916516120675,107.305310405896
"台北市","萬華區","6300700-029","榮德里",13.9683380731633,91.7314826834728
"台北市","萬華區","6300700-030","壽德里",23.8170303930474,95.5791825495858
"台北市","萬華區","6300700-031","興德里",45.4318335176223,149.263830838966
"台北市","萬華區","6300700-032","華中里",30.6687367754844,100.563007543314
"台北市","萬華區","6300700-033","日祥里",0,0
"台北市","萬華區","6300700-034","忠貞里",0,0
"台北市","萬華區","6300700-035","凌霄里",16.9604544985502,30
"台北市","萬華區","6300700-036","騰雲里",0,0
"台北市","文山區","6300800-001","景行里",0,0
"台北市","文山區","6300800-002","景東里",0,0
"台北市","文山區","6300800-003","景美里",42.8908880799662,107
"台北市","文山區","6300800-004","景慶里",18,18
"台北市","文山區","6300800-005","景仁里",0,0
"台北市","文山區","6300800-006","景華里",0,0
"台北市","文山區","6300800-007","萬有里",0,0
"台北市","文山區","6300800-008","萬祥里",0,0
"台北市","文山區","6300800-009","萬隆里",0,0
"台北市","文山區","6300800-010","萬年里",0,0
"台北市","文山區","6300800-011","萬和里",0,0
"台北市","文山區","6300800-012","萬盛里",0,0
"台北市","文山區","6300800-013","興豐里",24.1718970191872,25
"台北市","文山區","6300800-014","興光里",0,0
"台北市","文山區","6300800-015","興家里",0,0
"台北市","文山區","6300800-016","興得里",151,151
"台北市","文山區","6300800-017","興業里",0,0
"台北市","文山區","6300800-018","興安里",176.603925187349,228
"台北市","文山區","6300800-019","興福里",58.9982256607248,338
"台北市","文山區","6300800-020","興旺里",0,0
"台北市","文山區","6300800-021","興泰里",0,0
"台北市","文山區","6300800-022","興昌里",192.881396647401,257
"台北市","文山區","6300800-023","試院里",0,0
"台北市","文山區","6300800-024","華興里",172,172
"台北市","文山區","6300800-025","明義里",3,3
"台北市","文山區","6300800-026","明興里",0,0
"台北市","文山區","6300800-027","木柵里",0,0
"台北市","文山區","6300800-028","木新里",0,0
"台北市","文山區","6300800-029","順興里",0,0
"台北市","文山區","6300800-030","樟林里",275.881061759196,843.003343649403
"台北市","文山區","6300800-031","樟新里",0,0
"台北市","文山區","6300800-032","樟腳里",0,0
"台北市","文山區","6300800-033","萬芳里",0,0
"台北市","文山區","6300800-034","博嘉里",2,2
"台北市","文山區","6300800-035","萬興里",0,0
"台北市","文山區","6300800-036","指南里",368.531159830321,1179
"台北市","文山區","6300800-037","老泉里",295.190234168186,341
"台北市","文山區","6300800-038","忠順里",0,0
"台北市","文山區","6300800-039","萬美里",0,0
"台北市","文山區","6300800-040","政大里",317.053801419009,497
"台北市","文山區","6300800-041","樟文里",0,0
"台北市","文山區","6300800-042","興邦里",0,0
"台北市","文山區","6300800-043","樟樹里",45.9923267203905,54
"台北市","南港區","6300900-001","南港里",12,12
"台北市","南港區","6300900-002","中南里",74,74
"台北市","南港區","6300900-003","新富里",57,57
"台北市","南港區","6300900-004","三重里",32,32
"台北市","南港區","6300900-005","東新里",40,40
"台北市","南港區","6300900-006","新光里",222.912920113121,590
"台北市","南港區","6300900-007","東明里",28.3455465467744,156.500179478609
"台北市","南港區","6300900-008","西新里",223.734077999043,1518
"台北市","南港區","6300900-009","玉成里",201.838142921818,600
"台北市","南港區","6300900-010","合成里",159,159
"台北市","南港區","6300900-011","成福里",150.978398815991,533
"台北市","南港區","6300900-012","萬福里",78,78
"台北市","南港區","6300900-013","鴻福里",49.4203562535113,73
"台北市","南港區","6300900-014","百福里",146.917223766764,335.254412053151
"台北市","南港區","6300900-015","聯成里",13.2140092251465,64.4614701040539
"台北市","南港區","6300900-016","舊莊里",709.612045571587,1958
"台北市","南港區","6300900-017","中研里",206,206
"台北市","南港區","6300900-018","九如里",386.127432754409,2485
"台北市","南港區","6300900-019","仁福里",0,0
"台北市","南港區","6300900-020","重陽里",0,0
"台北市","內湖區","6301000-001","西湖里",0,0
"台北市","內湖區","6301000-002","西康里",623.789630448306,3936.30684592913
"台北市","內湖區","6301000-003","西安里",186.730976156373,1487.18828718547
"台北市","內湖區","6301000-005","港墘里",0,0
"台北市","內湖區","6301000-006","港都里",0,0
"台北市","內湖區","6301000-007","港富里",62,62
"台北市","內湖區","6301000-008","港華里",0,0
"台北市","內湖區","6301000-009","內湖里",0,0
"台北市","內湖區","6301000-010","湖濱里",0,0
"台北市","內湖區","6301000-011","紫星里",0,0
"台北市","內湖區","6301000-012","大湖里",239.299537063146,5373.58827131551
"台北市","內湖區","6301000-013","金龍里",0,0
"台北市","內湖區","6301000-014","金瑞里",7,7
"台北市","內湖區","6301000-015","碧山里",361.889595534727,594
"台北市","內湖區","6301000-016","紫雲里",19,19
"台北市","內湖區","6301000-017","清白里",510.006932668675,234.502592121046
"台北市","內湖區","6301000-018","葫洲里",52.4971658268621,244.981983979717
"台北市","內湖區","6301000-019","紫陽里",0,0
"台北市","內湖區","6301000-020","瑞陽里",0,0
"台北市","內湖區","6301000-021","瑞光里",36,36
"台北市","內湖區","6301000-022","五分里",593.24462417072,595.966490073599
"台北市","內湖區","6301000-023","東湖里",257.774915774701,266.507058619409
"台北市","內湖區","6301000-024","樂康里",0,0
"台北市","內湖區","6301000-025","內溝里",319.03445497162,450
"台北市","內湖區","6301000-026","週美里",0,0
"台北市","內湖區","6301000-027","行善里",0,0
"台北市","內湖區","6301000-028","石潭里",49,49
"台北市","內湖區","6301000-029","湖興里",303,303
"台北市","內湖區","6301000-030","湖元里",143.805256047441,125.841302694371
"台北市","內湖區","6301000-031","安湖里",45.4223912658834,291.953176625347
"台北市","內湖區","6301000-032","秀湖里",140.034252195195,658.142309704594
"台北市","內湖區","6301000-033","安泰里",1,1
"台北市","內湖區","6301000-034","金湖里",8,8
"台北市","內湖區","6301000-035","康寧里",273.602951272327,267.509734271652
"台北市","內湖區","6301000-036","明湖里",0,0
"台北市","內湖區","6301000-037","蘆洲里",139.971205811748,698
"台北市","內湖區","6301000-038","麗山里",0,0
"台北市","內湖區","6301000-039","寶湖里",62,62
"台北市","內湖區","6301000-040","南湖里",25.2987109074167,58.9508766070559
"台北市","士林區","6301100-001","仁勇里",0,0
"台北市","士林區","6301100-002","義信里",12.3462682753041,69
"台北市","士林區","6301100-003","福林里",193.172540554799,280.090601324685
"台北市","士林區","6301100-004","福德里",0,0
"台北市","士林區","6301100-005","福志里",22,22
"台北市","士林區","6301100-006","舊佳里",23,23
"台北市","士林區","6301100-007","福佳里",258.063307689196,421
"台北市","士林區","6301100-008","後港里",225.020153723256,398.700787852851
"台北市","士林區","6301100-009","福中里",21.7467595827135,237.19034290908
"台北市","士林區","6301100-010","前港里",0,0
"台北市","士林區","6301100-011","百齡里",75,75
"台北市","士林區","6301100-012","承德里",0,0
"台北市","士林區","6301100-013","福華里",0,0
"台北市","士林區","6301100-014","明勝里",0,0
"台北市","士林區","6301100-015","福順里",113.884408433898,1231.19370965808
"台北市","士林區","6301100-016","富光里",140.294580215334,768
"台北市","士林區","6301100-017","葫蘆里",105.32083263391,558.528782151626
"台北市","士林區","6301100-018","葫東里",158.494558948252,275.58329292523
"台北市","士林區","6301100-019","社子里",204.302587178234,896
"台北市","士林區","6301100-020","社新里",546.058580202459,1105.3764297803
"台北市","士林區","6301100-021","社園里",197.951011824074,262
"台北市","士林區","6301100-022","永倫里",233.18068431676,1240
"台北市","士林區","6301100-023","福安里",165.01121102338,1291.2201006478
"台北市","士林區","6301100-024","富洲里",250.387697539523,343
"台北市","士林區","6301100-025","岩山里",9.33007271111696,80.8663185268008
"台北市","士林區","6301100-026","名山里",25.4855296240655,538.790565501185
"台北市","士林區","6301100-027","德行里",98.2246626136029,122.678820039673
"台北市","士林區","6301100-028","德華里",32.8009166753323,161.623534466695
"台北市","士林區","6301100-029","聖山里",14.6418827926669,80.531177189047
"台北市","士林區","6301100-030","忠誠里",132.678312659029,228.469820049558
"台北市","士林區","6301100-031","芝山里",74.7570979678346,317.472797560941
"台北市","士林區","6301100-032","東山里",23.7325569570748,103.595923166599
"台北市","士林區","6301100-033","三玉里",18.1178043471989,60.0422198927777
"台北市","士林區","6301100-034","蘭雅里",432.316259929229,618.639682255188
"台北市","士林區","6301100-035","蘭興里",148.364004300812,414.463458814336
"台北市","士林區","6301100-036","天福里",21.3986271618739,53
"台北市","士林區","6301100-037","天祿里",14.6628765193876,73.3090351200986
"台北市","士林區","6301100-038","天壽里",14.6418827926669,81.0335617861699
"台北市","士林區","6301100-039","天和里",89.4479664311368,1132.93218527757
"台北市","士林區","6301100-040","天山里",25.5619507184278,403.488098359095
"台北市","士林區","6301100-041","天玉里",339.733545252864,498.962675515172
"台北市","士林區","6301100-042","天母里",34.6439788129308,302.75201623351
"台北市","士林區","6301100-043","永福里",81.6695334492512,295.426529366784
"台北市","士林區","6301100-044","公館里",112.636965432178,621.528290707279
"台北市","士林區","6301100-045","新安里",7.11872017020859,224.218551125208
"台北市","士林區","6301100-046","陽明里",40.0364476502556,925.108193843694
"台北市","士林區","6301100-047","菁山里",94.9903211737223,1069.44631823406
"台北市","士林區","6301100-048","平等里",207.322498572801,828.183578239259
"台北市","士林區","6301100-049","溪山里",336.841350196144,803
"台北市","士林區","6301100-050","翠山里",6.82392153217944,172.360839803802
"台北市","士林區","6301100-051","臨溪里",228.423428171877,1167
"台北市","北投區","6301200-001","建民里",16.4242799663996,120.200370375675
"台北市","北投區","6301200-002","文林里",13.3152565737196,120.47048290141
"台北市","北投區","6301200-003","石牌里",16.7114514854939,66.1670385359134
"台北市","北投區","6301200-004","福興里",25.7418787184278,427.472615185344
"台北市","北投區","6301200-005","榮光里",73.0113725016806,303.580784218754
"台北市","北投區","6301200-006","榮華里",132.593323622489,434.794488170665
"台北市","北投區","6301200-007","裕民里",225.020153723256,411.985915059353
"台北市","北投區","6301200-008","振華里",112.165983707153,399.459441009519
"台北市","北投區","6301200-009","永和里",587.28485382374,1980.5186141138
"台北市","北投區","6301200-010","永欣里",336.989183496474,1130.61220804317
"台北市","北投區","6301200-011","永明里",15.4834706553645,82.2321262791397
"台北市","北投區","6301200-012","東華里",13.3541670843308,104.683652398685
"台北市","北投區","6301200-013","吉利里",21.2444715112849,1257.72455350766
"台北市","北投區","6301200-014","吉慶里",14.6418827926669,128.509498965812
"台北市","北投區","6301200-015","尊賢里",36.2216998611537,147.478867945175
"台北市","北投區","6301200-016","立賢里",15.2015964854939,84.4442117284687
"台北市","北投區","6301200-017","立農里",343.757298671438,995.482850868464
"台北市","北投區","6301200-018","八仙里",223.91366348583,1269
"台北市","北投區","6301200-019","洲美里",57.2813323318957,133.820360030006
"台北市","北投區","6301200-020","奇岩里",776.79399185018,1925
"台北市","北投區","6301200-021","清江里",111,111
"台北市","北投區","6301200-022","中央里",58,58
"台北市","北投區","6301200-023","長安里",155.962488138202,599.119313310561
"台北市","北投區","6301200-024","大同里",65.9841677241248,638.08543668702
"台北市","北投區","6301200-025","溫泉里",211.714279889672,1359.93481145367
"台北市","北投區","6301200-026","林泉里",281.418631331121,2022.52326653802
"台北市","北投區","6301200-027","中心里",347.340515251082,2326.82341489653
"台北市","北投區","6301200-028","中庸里",85.2023969447466,530.232942900188
"台北市","北投區","6301200-029","開明里",225.236710151167,1764.62768604378
"台北市","北投區","6301200-030","中和里",98.369538001572,160
"台北市","北投區","6301200-031","智仁里",190.357354862382,342.629099333875
"台北市","北投區","6301200-032","秀山里",134,134
"台北市","北投區","6301200-033","文化里",26.3154448263871,340.364266630671
"台北市","北投區","6301200-034","豐年里",102.172940581835,506.607871904229
"台北市","北投區","6301200-035","稻香里",148.255946445184,879
"台北市","北投區","6301200-036","桃源里",85.1464990080382,139
"台北市","北投區","6301200-037","一德里",372.376187946019,1260
"台北市","北投區","6301200-038","關渡里",636.773796921804,703.834878602703
"台北市","北投區","6301200-039","泉源里",210.511201894047,1117.82474950473
"台北市","北投區","6301200-040","湖山里",202.884598262466,1144.2552017475
"台北市","北投區","6301200-041","大屯里",230.96673522631,891.531323815983
"台北市","北投區","6301200-042","湖田里",80.8452370895388,266.048873437061
"高雄市","鹽埕區","6400100-001","藍橋里",10.0839410118692,268.700286319682
"高雄市","鹽埕區","6400100-002","慈愛里",0,0
"高雄市","鹽埕區","6400100-003","博愛里",0,0
"高雄市","鹽埕區","6400100-004","壽星里",0,0
"高雄市","鹽埕區","6400100-005","中山里",0,0
"高雄市","鹽埕區","6400100-006","教仁里",0,0
"高雄市","鹽埕區","6400100-007","新樂里",0,0
"高雄市","鹽埕區","6400100-008","中原里",0,0
"高雄市","鹽埕區","6400100-009","光明里",0,0
"高雄市","鹽埕區","6400100-010","育仁里",0,0
"高雄市","鹽埕區","6400100-011","河濱里",0,0
"高雄市","鹽埕區","6400100-012","沙地里",0,0
"高雄市","鹽埕區","6400100-013","南端里",0,0
"高雄市","鹽埕區","6400100-014","港都里",0,0
"高雄市","鹽埕區","6400100-015","江西里",0,0
"高雄市","鹽埕區","6400100-016","新豐里",0,0
"高雄市","鹽埕區","6400100-017","府北里",0,0
"高雄市","鹽埕區","6400100-018","陸橋里",0,0
"高雄市","鹽埕區","6400100-019","瀨南里",0,0
"高雄市","鹽埕區","6400100-020","新化里",0,0
"高雄市","鹽埕區","6400100-021","江南里",0,0
"高雄市","鼓山區","6400200-001","鼓峰里",0.30935097776545,35.9088183792232
"高雄市","鼓山區","6400200-002","雄峰里",1.68985525940932,235.30650871217
"高雄市","鼓山區","6400200-003","前峰里",3.26911724304366,4
"高雄市","鼓山區","6400200-004","光榮里",0,0
"高雄市","鼓山區","6400200-005","民族里",0.620146624001227,36
"高雄市","鼓山區","6400200-006","內惟里",1.36634820721485,354.368589205684
"高雄市","鼓山區","6400200-007","建國里",0.255988929289061,337.252409065705
"高雄市","鼓山區","6400200-008","忠正里",0.255190228382819,292.329375755025
"高雄市","鼓山區","6400200-009","自強里",15.1598569722106,736.946855051154
"高雄市","鼓山區","6400200-010","龍井里",3.89702372323067,813.10348206077
"高雄市","鼓山區","6400200-011","正德里",0.334349864487133,1498.3738955632
"高雄市","鼓山區","6400200-012","平和里",0,0
"高雄市","鼓山區","6400200-013","民強里",0.254328653481258,25
"高雄市","鼓山區","6400200-014","厚生里",0.246855205265578,145.043362422603
"高雄市","鼓山區","6400200-015","龍子里",34,34
